transactionID,accountID,type,operation,amount,balance,bank,date
1069647,A00003654,Debit,Remittance to Another Bank,6946,27541.7,QR,1/9/1994
1068725,A00003651,Debit,Remittance to Another Bank,2728,24924.7,YZ,1/9/1994
1069733,A00003654,Debit,Cash Withdrawal,1680,36487.7,,1/9/1994
1069865,A00003654,Debit,Cash Withdrawal,2000,34487.7,,1/9/1994
728056,A00002489,Debit,Cash Withdrawal,2000,18043.7,,1/9/1994
729083,A00002493,Debit,Remittance to Another Bank,5375,23584.2,EF,1/9/1994
703621,A00002411,Debit,Cash Withdrawal,840,64361.5,,1/9/1994
707402,A00002423,Debit,Remittance to Another Bank,1317,25177.9,AB,1/9/1994
707330,A00002423,Debit,Remittance to Another Bank,1494,26494.9,KL,1/9/1994
566842,A00001930,Debit,Cash Withdrawal,2080,18702.1,,1/9/1994
,A00002023,Debit,Remittance to Another Bank,1052,30068,,1/9/1994
,A00004484,Debit,Cash Withdrawal,6000,44313.4,,1/9/1994
,A00004478,Debit,Cash Withdrawal,500,47941.3,,1/9/1994
,A00005428,Debit,Cash Withdrawal,14000,47992.5,,1/9/1994
,A00005428,Debit,Cash Withdrawal,3900,44092.5,,1/9/1994
,A00002926,Credit,Credit in Cash,10584,37125,,1/9/1994
,A00002926,Debit,Cash Withdrawal,4800,31457,,1/9/1994
,A00002926,Debit,Remittance to Another Bank,868,36257,,1/9/1994
,A00002915,Debit,Cash Withdrawal,1800,26576.1,,1/9/1994
,A00003096,Credit,Credit in Cash,20684,59935,,1/9/1994
,A00003096,Debit,Cash Withdrawal,2000,57935,,1/9/1994
,A00003380,Credit,Credit in Cash,6800,17176.6,,1/9/1994
,A00004134,Debit,Remittance to Another Bank,5932,22068.5,,1/9/1994
,A00004134,Debit,Cash Withdrawal,2436,28000.5,,1/9/1994
,A00004159,Debit,Cash Withdrawal,850,27357.5,,1/9/1994
,A00001449,Debit,Remittance to Another Bank,2820,30865.3,,1/9/1994
,A00001664,Credit,Credit in Cash,21993,49746.3,,1/9/1994
,A00001644,Debit,Cash Withdrawal,2400,47121.3,,1/9/1994
,A00002778,Credit,Credit in Cash,13042,13542,,1/9/1994
,A00002771,Debit,Remittance to Another Bank,7288,52710.5,,1/9/1994
,A00001305,Credit,Credit in Cash,10239,46778.4,,1/9/1994
,A00001297,Debit,Cash Withdrawal,15040,43687.5,,1/9/1994
,A00003713,Debit,Cash Withdrawal,46000,64887.3,,1/9/1994
,A00003713,Credit,Credit in Cash,32688,110887.3,,1/9/1994
,A00000574,Debit,Cash Withdrawal,8700,64839.8,,1/9/1994
,A00000704,Debit,Remittance to Another Bank,2141,34110.3,,1/9/1994
,A00001277,Credit,Collection from Another Bank,6248,27096,,1/9/1994
,A00000541,Debit,Remittance to Another Bank,72,65309.3,,1/9/1994
,A00000541,Debit,Cash Withdrawal,22100,43209.3,,1/9/1994
,A00003408,Credit,Credit in Cash,20521,64069.2,,1/9/1994
,A00003413,Debit,Cash Withdrawal,2200,28368.4,,1/9/1994
,A00008625,Debit,Cash Withdrawal,25500,46703.2,,1/9/1994
,A00008759,Debit,Cash Withdrawal,6000,88018.5,,1/9/1994
,A00003196,Credit,Collection from Another Bank,5403,6103,,1/9/1994
,A00003361,Debit,Remittance to Another Bank,6154,38430.7,,1/9/1994
,A00003370,Credit,Collection from Another Bank,23855,53003.4,,1/9/1994
,A00003734,Credit,Credit in Cash,4939,23426.6,,1/9/1994
,A00007445,Debit,Cash Withdrawal,1500,10775.6,,1/9/1994
,A00007231,Debit,Cash Withdrawal,11100,43019.1,,1/9/1994
,A00000243,Credit,Credit in Cash,22884,42284,,1/9/1994
,A00000239,Debit,Remittance to Another Bank,5995,15886.9,,1/9/1994
,A00000188,Debit,Remittance to Another Bank,7426,13697,,1/9/1994
,A00000196,Credit,Credit in Cash,12939,35301,,1/9/1994
,A00000188,Debit,Cash Withdrawal,1680,21123,,1/9/1994
,A00000187,Debit,Cash Withdrawal,1200,17600.2,,1/9/1994
,A00000368,Debit,Remittance to Another Bank,742,23701.1,,1/9/1994
,A00000212,Credit,Collection from Another Bank,49590,82190.5,,1/9/1994
,A00000235,Credit,Collection from Another Bank,3324,14345.4,,1/9/1994
,A00000222,Debit,Cash Withdrawal,4500,26869.8,,1/9/1994
,A00000225,Debit,Remittance to Another Bank,2,26858.9,,1/9/1994
,A00000225,Credit,Credit in Cash,5078,26860.9,,1/9/1994
,A00003108,Debit,Remittance to Another Bank,1560,15423.6,,1/9/1994
,A00001786,Credit,Credit in Cash,17874,43054.1,,1/9/1994
,A00001784,Debit,Cash Withdrawal,3100,20724.4,,1/9/1994
,A00001780,Debit,Cash Withdrawal,1680,65835.7,,1/9/1994
,A00001979,Credit,Collection from Another Bank,3021,19628.2,,1/9/1994
,A00001978,Credit,Collection from Another Bank,34202,62793.3,,1/9/1994
,A00001972,Debit,Remittance to Another Bank,2736,32176.8,,1/9/1994
,A00002318,Credit,Credit in Cash,22962,65843.4,,1/9/1994
,A00002321,Debit,Cash Withdrawal,3300,35898,,1/9/1994
,A00001695,Credit,Credit in Cash,43221,67064.9,,1/9/1994
,A00001688,Credit,Collection from Another Bank,5439,31403.3,,1/9/1994
,A00001699,Debit,Cash Withdrawal,1050,18903.3,,1/9/1994
,A00002388,Debit,Remittance to Another Bank,2328,17276.2,,1/9/1994
,A00002393,Debit,Remittance to Another Bank,4292,27655.3,,1/9/1994
,A00002632,Credit,Credit in Cash,14264,50635.3,,1/9/1994
,A00002974,Debit,Remittance to Another Bank,1546,26957.2,,1/9/1994
,A00007819,Debit,Remittance to Another Bank,733,17971.4,,1/9/1994
,A00007819,Debit,Remittance to Another Bank,1296,18704.4,,1/9/1994
,A00007944,Credit,Credit in Cash,20568,21168,,1/9/1994
,A00007819,Debit,Cash Withdrawal,900,20000.4,,1/9/1994
,A00010320,Credit,Collection from Another Bank,25973,60148,,1/9/1994
,A00003076,Debit,Remittance to Another Bank,2715,17204.3,,1/9/1994
,A00003221,Credit,Collection from Another Bank,5330,27400.3,,1/9/1994
,A00003212,Debit,Cash Withdrawal,390,28113.3,,1/9/1994
,A00003222,Credit,Collection from Another Bank,3185,16131.3,,1/9/1994
,A00003547,Debit,Cash Withdrawal,2320,14880.3,,1/9/1994
,A00005215,Credit,Credit in Cash,15487,42463.9,,1/9/1994
,A00000044,Debit,Remittance to Another Bank,2344,18052.4,,1/9/1994
,A00000066,Credit,Collection from Another Bank,44713,91091.6,,1/9/1994
,A00000033,Credit,Credit in Cash,23589,76838.9,,1/9/1994
,A00000035,Debit,Remittance to Another Bank,1362,23114.6,,1/9/1994
,A00000023,Credit,Credit in Cash,22088,47632.2,,1/9/1994
,A00003026,Debit,Cash Withdrawal,3240,33120.4,,1/9/1994
,A00001630,Debit,Cash Withdrawal,1200,18822.9,,1/9/1994
,A00001637,Debit,Remittance to Another Bank,774,22527.3,,1/9/1994
,A00001801,Debit,Remittance to Another Bank,3419,19427.4,,1/9/1994
,A00001801,Debit,Cash Withdrawal,700,22846.4,,1/9/1994
,A00001804,Debit,Cash Withdrawal,5700,32088.7,,1/9/1994
,A00002078,Debit,Cash Withdrawal,2400,47286.8,,1/9/1994
,A00002099,Debit,Cash Withdrawal,23824,26170.6,,1/9/1994
,A00003007,Debit,Remittance to Another Bank,1405,57164.7,,1/9/1994
,A00002991,Debit,Remittance to Another Bank,107,49194.7,,1/9/1994
,A00001552,Credit,Credit in Cash,24563,25063,,1/9/1994
,A00003697,Debit,Remittance to Another Bank,300,41345.7,,1/9/1994
,A00003691,Credit,Collection from Another Bank,6540,32921.4,,1/9/1994
,A00003688,Debit,Cash Withdrawal,11800,32825.9,,1/9/1994
,A00003704,Credit,Collection from Another Bank,6242,32974.7,,1/9/1994
,A00003909,Debit,Remittance to Another Bank,713,49510.9,,1/9/1994
,A00003909,Debit,Remittance to Another Bank,8279,50223.9,,1/9/1994
,A00003909,Debit,Cash Withdrawal,13600,35910.9,,1/9/1994
,A00005740,Debit,Cash Withdrawal,8400,31088,,1/9/1994
,A00000944,Debit,Cash Withdrawal,3360,49349,,1/9/1994
,A00000943,Debit,Cash Withdrawal,390,19609.4,,1/9/1994
,A00000943,Debit,Cash Withdrawal,690,18919.4,,1/9/1994
,A00000944,Debit,Cash Withdrawal,1320,48029,,1/9/1994
,A00001054,Debit,Cash Withdrawal,1440,26300.2,,1/9/1994
,A00001499,Credit,Credit in Cash,5500,24060,,1/9/1994
,A00000772,Debit,Cash Withdrawal,1200,40660.8,,1/9/1994
,A00000790,Debit,Cash Withdrawal,4500,8166.9,,1/9/1994
,A00003982,Debit,Cash Withdrawal,360,14338.9,,1/9/1994
,A00003972,Debit,Cash Withdrawal,15300,39232.2,,1/9/1994
,A00003980,Credit,Credit in Cash,8555,34527,,1/9/1994
,A00004937,Debit,Cash Withdrawal,5100,21499.1,,1/9/1994
,A00009403,Debit,Remittance to Another Bank,3225,16847.2,,1/9/1994
,A00009337,Debit,Cash Withdrawal,27300,30244.2,,1/9/1994
,A00001114,Debit,Cash Withdrawal,21945,43083.2,,1/9/1994
,A00001239,Debit,Remittance to Another Bank,3744,26600.5,,1/9/1994
,A00001236,Debit,Cash Withdrawal,1050,28730.6,,1/9/1994
,A00001236,Debit,Cash Withdrawal,350,28380.6,,1/9/1994
,A00001378,Debit,Remittance to Another Bank,693,40140.8,,1/9/1994
,A00001366,Debit,Remittance to Another Bank,1,27878.7,,1/9/1994
,A00001378,Debit,Remittance to Another Bank,2953,40833.8,,1/9/1994
,A00000982,Debit,Cash Withdrawal,3000,21958.7,,1/9/1994
,A00000982,Debit,Remittance to Another Bank,192,24958.7,,1/9/1994
,A00000979,Debit,Cash Withdrawal,800,43267.5,,1/9/1994
,A00001000,Debit,Remittance to Another Bank,1475,53872.6,,1/9/1994
,A00001000,Debit,Remittance to Another Bank,2852,51020.6,,1/9/1994
,A00003871,Debit,Remittance to Another Bank,1505,31409.2,,1/9/1994
,A00002712,Debit,Remittance to Another Bank,2976,26401.2,,1/9/1994
,A00002705,Debit,Remittance to Another Bank,10723,10946.1,,1/9/1994
,A00002962,Debit,Cash Withdrawal,7800,46044.5,,1/9/1994
,A00002951,Credit,Credit in Cash,11707,50076.5,,1/9/1994
,A00002951,Debit,Remittance to Another Bank,743,49333.5,,1/9/1994
,A00002585,Debit,Cash Withdrawal,840,37013.4,,1/9/1994
,A00002584,Debit,Cash Withdrawal,1680,17142.3,,1/9/1994
,A00002584,Debit,Cash Withdrawal,1040,18822.3,,1/9/1994
,A00002581,Debit,Cash Withdrawal,2880,23038.4,,1/9/1994
,A00002513,Debit,Cash Withdrawal,570,24732.5,,1/9/1994
,A00002523,Credit,Collection from Another Bank,3023,26022.4,,1/9/1994
,A00002862,Debit,Cash Withdrawal,1900,69255.9,,1/9/1994
,A00002008,Credit,Credit in Cash,12440,35159.1,,1/9/1994
,A00002020,Debit,Cash Withdrawal,1520,25881.9,,1/9/1994
,A00002010,Credit,Collection from Another Bank,5815,6915,,1/9/1994
,A00002140,Credit,Collection from Another Bank,3478,24216.2,,1/9/1994
,A00006473,Debit,Cash Withdrawal,8100,59920.2,,1/9/1994
,A00009203,Debit,Cash Withdrawal,17400,2268.5,,1/9/1994
,A00009093,Debit,Remittance to Another Bank,1311,28036.4,,1/9/1994
,A00009188,Debit,Remittance to Another Bank,471,25976,,1/9/1994
,A00003039,Credit,Credit in Cash,4900,14903,,1/9/1994
,A00003042,Credit,Credit in Cash,15208,56532.9,,1/9/1994
,A00003145,Credit,Collection from Another Bank,5611,11540.3,,1/9/1994
,A00001731,Debit,Cash Withdrawal,1760,14350.6,,1/9/1994
,A00001998,Debit,Cash Withdrawal,15200,56153.7,,1/9/1994
,A00002884,Debit,Remittance to Another Bank,3854,21429.7,,1/9/1994
,A00002895,Debit,Cash Withdrawal,2400,34270.2,,1/9/1994
,A00002881,Debit,Remittance to Another Bank,4639,12791.7,,1/9/1994
,A00002880,Credit,Credit in Cash,17287,50975.2,,1/9/1994
,A00001412,Debit,Remittance to Another Bank,1110,45254.9,,1/9/1994
,A00001411,Debit,Cash Withdrawal,2700,34731.8,,1/9/1994
,A00001410,Debit,Cash Withdrawal,23400,48763.6,,1/9/1994
,A00001429,Debit,Cash Withdrawal,780,15536.1,,1/9/1994
,A00003609,Debit,Cash Withdrawal,2720,43623.4,,1/9/1994
,A00003613,Debit,Remittance to Another Bank,4030,29310.3,,1/9/1994
,A00003796,Credit,Credit in Cash,15575,41378.7,,1/9/1994
,A00003796,Debit,Remittance to Another Bank,8301,33077.7,,1/9/1994
,A00005092,Credit,Collection from Another Bank,3342,4442,,1/9/1994
,A00005065,Debit,Cash Withdrawal,8700,46998.3,,1/9/1994
,A00000702,Debit,Cash Withdrawal,3950,13528.5,,1/9/1994
,A00000697,Debit,Cash Withdrawal,2760,33207.9,,1/9/1994
,A00000866,Debit,Cash Withdrawal,1200,30288.4,,1/9/1994
,A00000950,Credit,Credit in Cash,19591,68279.8,,1/9/1994
,A00001401,Debit,Cash Withdrawal,1900,22766.6,,1/9/1994
,A00001392,Credit,Credit in Cash,23179,60091.5,,1/9/1994
,A00001397,Debit,Cash Withdrawal,2040,21801,,1/9/1994
,A00000652,Credit,Credit in Cash,13851,41409.5,,1/9/1994
,A00011265,Credit,Credit in Cash,5300,26648.9,,1/9/1994
,A00011265,Debit,Remittance to Another Bank,2607,24041.9,,1/9/1994
,A00003261,Debit,Remittance to Another Bank,2197,32334.6,,1/9/1994
,A00003822,Credit,Collection from Another Bank,17347,60745.5,,1/9/1994
,A00003818,Credit,Credit in Cash,17366,41069.6,,1/9/1994
,A00003818,Debit,Remittance to Another Bank,3596,37473.6,,1/9/1994
,A00003818,Debit,Remittance to Another Bank,4065,33408.6,,1/9/1994
,A00008261,Debit,Cash Withdrawal,5100,25354.5,,1/9/1994
,A00000334,Credit,Credit in Cash,18372,49751.9,,1/9/1994
,A00000346,Debit,Cash Withdrawal,2880,30518.6,,1/9/1994
,A00000354,Credit,Credit in Cash,11466,41632.5,,1/9/1994
,A00000361,Debit,Cash Withdrawal,800,70733.6,,1/9/1994
,A00000362,Debit,Remittance to Another Bank,292,16726.1,,1/9/1994
,A00000362,Debit,Remittance to Another Bank,6001,17018.1,,1/9/1994
,A00000624,Debit,Cash Withdrawal,8400,53913.1,,1/9/1994
,A00000624,Debit,Cash Withdrawal,25800,62313.1,,1/9/1994
,A00000279,Debit,Cash Withdrawal,390,18385.2,,1/9/1994
,A00000299,Credit,Credit in Cash,10987,63898.5,,1/9/1994
,A00003173,Debit,Remittance to Another Bank,634,19502.7,,1/9/1994
,A00003181,Debit,Cash Withdrawal,1450,23976.8,,1/9/1994
,A00001861,Debit,Remittance to Another Bank,1519,47738,,1/9/1994
,A00002061,Debit,Remittance to Another Bank,675,24327.3,,1/9/1994
,A00002063,Credit,Collection from Another Bank,5885,12490.4,,1/9/1994
,A00002070,Debit,Cash Withdrawal,960,19287.8,,1/9/1994
,A00002068,Credit,Collection from Another Bank,3937,29487,,1/9/1994
,A00002061,Debit,Remittance to Another Bank,1994,22333.3,,1/9/1994
,A00002429,Debit,Remittance to Another Bank,369,34204.7,,1/9/1994
,A00002433,Debit,Remittance to Another Bank,1757,24418.6,,1/9/1994
,A00002425,Debit,Cash Withdrawal,2040,21796.8,,1/9/1994
,A00002425,Debit,Remittance to Another Bank,5936,15860.8,,1/9/1994
,A00002436,Debit,Cash Withdrawal,1320,25859.9,,1/9/1994
,A00002429,Debit,Remittance to Another Bank,6786,34573.7,,1/9/1994
,A00001671,Debit,Remittance to Another Bank,502,35194.9,,1/9/1994
,A00001680,Debit,Cash Withdrawal,4300,25203.2,,1/9/1994
,A00001678,Debit,Remittance to Another Bank,1778,44629.6,,1/9/1994
,A00001678,Debit,Remittance to Another Bank,2952,41677.6,,1/9/1994
,A00002497,Credit,Credit in Cash,2400,23825.9,,1/10/1994
,A00002508,Debit,Remittance to Another Bank,2193,19337.1,,1/10/1994
,A00002741,Debit,Cash Withdrawal,23738,52343,,1/10/1994
,A00002241,Debit,Remittance to Another Bank,455,31836.4,,1/10/1994
,A00002379,Credit,Credit in Cash,5072,19254.3,,1/10/1994
,A00008957,Debit,Cash Withdrawal,4500,36713,,1/10/1994
,A00008934,Debit,Cash Withdrawal,1500,34166.7,,1/10/1994
,A00009041,Debit,Cash Withdrawal,8100,20561.2,,1/10/1994
,A00008982,Debit,Cash Withdrawal,6600,19412.1,,1/10/1994
,A00008934,Debit,Cash Withdrawal,6000,28166.7,,1/10/1994
,A00009034,Debit,Remittance to Another Bank,4697,25674.9,,1/10/1994
,A00008957,Debit,Cash Withdrawal,22056,41213,,1/10/1994
,A00003133,Debit,Cash Withdrawal,1800,32842.8,,1/10/1994
,A00003133,Debit,Remittance to Another Bank,6327,26515.8,,1/10/1994
,A00003133,Debit,Cash Withdrawal,4900,34642.8,,1/10/1994
,A00005984,Debit,Cash Withdrawal,10300,34376.2,,1/10/1994
,A00005952,Credit,Collection from Another Bank,35312,99596.1,,1/10/1994
,A00000148,Debit,Cash Withdrawal,780,15659.4,,1/10/1994
,A00000172,Debit,Cash Withdrawal,4680,66299.5,,1/10/1994
,A00000086,Debit,Remittance to Another Bank,1002,18255.7,,1/10/1994
,A00000117,Debit,Cash Withdrawal,1600,18238.6,,1/10/1994
,A00000117,Debit,Cash Withdrawal,2000,16238.6,,1/10/1994
,A00000123,Debit,Remittance to Another Bank,3016,19609.8,,1/10/1994
,A00000123,Debit,Cash Withdrawal,1920,17689.8,,1/10/1994
,A00000135,Debit,Cash Withdrawal,2600,28913.6,,1/10/1994
,A00000135,Credit,Credit in Cash,4451,31513.6,,1/10/1994
,A00003064,Debit,Remittance to Another Bank,1455,19537.2,,1/10/1994
,A00001713,Debit,Cash Withdrawal,1000,29562.9,,1/10/1994
,A00001892,Debit,Cash Withdrawal,720,17287.3,,1/10/1994
,A00001891,Credit,Collection from Another Bank,3756,28931.3,,1/10/1994
,A00002189,Debit,Remittance to Another Bank,2803,39323.2,,1/10/1994
,A00001544,Debit,Cash Withdrawal,5600,34840.5,,1/10/1994
,A00001610,Credit,Credit in Cash,24373,67894.7,,1/10/1994
,A00003785,Credit,Credit in Cash,23842,67858.7,,1/10/1994
,A00003786,Debit,Cash Withdrawal,2100,37685.5,,1/10/1994
,A00003999,Debit,Remittance to Another Bank,563,21961.7,,1/10/1994
,A00001023,Debit,Cash Withdrawal,18000,47131.8,,1/10/1994
,A00001019,Debit,Remittance to Another Bank,8127,27235.3,,1/10/1994
,A00001136,Debit,Remittance to Another Bank,2884,51933.5,,1/10/1994
,A00001146,Debit,Cash Withdrawal,21700,44825.1,,1/10/1994
,A00001134,Debit,Cash Withdrawal,2700,27061.9,,1/10/1994
,A00001147,Debit,Cash Withdrawal,2880,72484.4,,1/10/1994
,A00003683,Debit,Cash Withdrawal,23800,48096.9,,1/10/1994
,A00003629,Debit,Remittance to Another Bank,8742,12737.6,,1/10/1994
,A00003629,Debit,Remittance to Another Bank,368,21479.6,,1/10/1994
,A00010738,Debit,Cash Withdrawal,3300,13706.4,,1/10/1994
,A00010738,Debit,Remittance to Another Bank,8042,17006.4,,1/10/1994
,A00000477,Debit,Cash Withdrawal,4900,31212.6,,1/10/1994
,A00000477,Debit,Cash Withdrawal,2000,29212.6,,1/10/1994
,A00000588,Debit,Cash Withdrawal,1680,25497,,1/10/1994
,A00000616,Credit,Collection from Another Bank,6846,21638,,1/10/1994
,A00001161,Debit,Cash Withdrawal,640,21288.9,,1/10/1994
,A00001161,Debit,Cash Withdrawal,960,21928.9,,1/10/1994
,A00001166,Credit,Collection from Another Bank,18631,48818.5,,1/10/1994
,A00001157,Debit,Cash Withdrawal,1200,21933.9,,1/10/1994
,A00001166,Debit,Cash Withdrawal,5400,43418.5,,1/10/1994
,A00000435,Debit,Cash Withdrawal,1600,20078,,1/10/1994
,A00000465,Debit,Cash Withdrawal,4500,30739.7,,1/10/1994
,A00000461,Debit,Cash Withdrawal,1120,29303.4,,1/10/1994
,A00000456,Credit,Collection from Another Bank,47831,81006.2,,1/10/1994
,A00003326,Credit,Credit in Cash,4600,17200,,1/10/1994
,A00002305,Credit,Credit in Cash,9300,13542,,1/10/1994
,A00002639,Debit,Remittance to Another Bank,8633,36056.1,,1/10/1994
,A00002647,Credit,Credit in Cash,12015,33461.3,,1/10/1994
,A00010911,Debit,Cash Withdrawal,3200,37224.6,,1/10/1994
,A00001944,Credit,Credit in Cash,17980,47988.7,,1/10/1994
,A00001937,Debit,Cash Withdrawal,2160,21506.4,,1/10/1994
,A00006701,Debit,Cash Withdrawal,14400,6484.6,,1/10/1994
,A00006897,Debit,Cash Withdrawal,6000,90695.3,,1/10/1994
,A00001334,Debit,Cash Withdrawal,720,21292.3,,1/10/1994
,A00001822,Credit,Collection from Another Bank,5210,27467.6,,1/10/1994
,A00001815,Debit,Cash Withdrawal,500,51406.1,,1/10/1994
,A00002651,Debit,Remittance to Another Bank,10862,9820.6,,1/10/1994
,A00002666,Debit,Remittance to Another Bank,647,15555,,1/10/1994
,A00002932,Debit,Cash Withdrawal,4800,31114.4,,1/10/1994
,A00003302,Credit,Collection from Another Bank,3008,28236.2,,1/10/1994
,A00002676,Debit,Remittance to Another Bank,1510,28338.7,,1/10/1994
,A00011065,Debit,Cash Withdrawal,1500,43468.6,,1/10/1994
,A00011013,Debit,Remittance to Another Bank,756,30250.2,,1/10/1994
,A00011013,Debit,Cash Withdrawal,3900,26350.2,,1/10/1994
,A00003538,Debit,Cash Withdrawal,2040,42891.8,,1/10/1994
,A00003535,Credit,Collection from Another Bank,3197,13936.5,,1/10/1994
,A00009591,Debit,Remittance to Another Bank,4146,36199.1,,1/10/1994
,A00000497,Debit,Cash Withdrawal,21400,44574.5,,1/10/1994
,A00000494,Debit,Cash Withdrawal,7800,20091.3,,1/10/1994
,A00000750,Debit,Cash Withdrawal,19600,39781.6,,1/10/1994
,A00000757,Debit,Remittance to Another Bank,810,37951.6,,1/10/1994
,A00000757,Credit,Credit in Cash,7748,38761.6,,1/10/1994
,A00000744,Debit,Cash Withdrawal,2300,18556.4,,1/10/1994
,A00000391,Credit,Credit in Cash,13200,15705.3,,1/10/1994
,A00000396,Debit,Cash Withdrawal,1080,62848.6,,1/10/1994
,A00000396,Debit,Cash Withdrawal,1200,61648.6,,1/10/1994
,A00000411,Debit,Remittance to Another Bank,8499,25054.8,,1/10/1994
,A00000403,Debit,Cash Withdrawal,3000,20106.5,,1/10/1994
,A00000408,Debit,Cash Withdrawal,4160,42043.8,,1/10/1994
,A00003246,Credit,Credit in Cash,1400,24793.9,,1/10/1994
,A00001966,Debit,Cash Withdrawal,2520,33863.1,,1/10/1994
,A00002176,Debit,Remittance to Another Bank,5135,17594.2,,1/10/1994
,A00002542,Debit,Remittance to Another Bank,435,22943.1,,1/10/1994
,A00002527,Debit,Cash Withdrawal,3900,69499.5,,1/10/1994
,A00002528,Debit,Cash Withdrawal,1200,19191.3,,1/10/1994
,A00009707,Debit,Cash Withdrawal,2400,34140.4,,1/10/1994
,A00009640,Debit,Remittance to Another Bank,4087,18278.7,,1/10/1994
,A00001762,Credit,Credit in Cash,11200,11800,,1/10/1994
,A00001761,Debit,Remittance to Another Bank,294,39917.5,,1/10/1994
,A00001851,Credit,Credit in Cash,6236,23397.5,,1/10/1994
,A00004321,Debit,Cash Withdrawal,3300,39482.5,,1/10/1994
,A00004296,Debit,Cash Withdrawal,1920,40847.5,,1/10/1994
,A00005481,Debit,Cash Withdrawal,3000,72097.8,,1/10/1994
,A00005622,Debit,Cash Withdrawal,2700,36904.3,,1/10/1994
